Customer_ID,Age,Gender,Marital_Status,Education_Level,Employment_Type,City_Tier,Monthly_Income,Monthly_Expenses,Savings_Balance,Existing_Loan_Amount,Credit_Card_Utilization,Debt_to_Income_Ratio,Number_of_Open_Accounts,Number_of_Credit_Cards,Loan_Amount_Requested,Loan_Tenure_Months,Loan_Purpose,Interest_Rate,EMI,EMI_to_Income_Ratio,Credit_Score,Previous_Defaults,Payment_Delay_Days,Credit_History_Years,Recent_Credit_Inquiries,Online_Application,App_Login_Frequency,Document_Verification_Score,Address_Stability_Years,Job_Stability_Years,Loan_Default,Has_Credit_Card,Has_Personal_Loan,Has_Insurance,Has_Mutual_Fund,Has_Fixed_Deposit,Has_Gold_Loan,Has_Vehicle_Loan,Has_Home_Loan,Has_BNPL,Has_Overdraft
CUST00094,35,Female,Married,Graduate,Salaried,Tier 3,27212.0,18126.0,2383.0,191848.0,61.2,0.735,9,2,137306.0,48,,17.21,3977.0,0.146,617.0,1,19.0,7.7,1,Yes,23,95.2,3.1,1.7,Yes,0,0,0,0,0,0,0,1,1,1
CUST00095,34,Male,Married,High School,Self-employed,Tier 1,48662.0,27166.0,84598.0,0.0,105.8,0.174,6,3,182056.0,60,Debt Consolidation,17.68,4591.0,0.094,576.0,2,49.0,5.0,2,No,18,77.6,1.8,0.9,Yes,0,0,1,0,0,0,0,0,0,0
CUST00096,23,Female,Married,Post Graduate,Self-employed,Tier 3,111356.0,69120.0,56979.0,48869.0,62.0,0.119,4,1,241743.0,12,Vehicle,12.73,21561.0,0.194,554.0,1,39.0,0.9,1,No,11,90.4,0.0,0.0,Yes,1,0,0,1,0,1,0,0,0,0
CUST00097,41,Female,Divorced,Graduate,Salaried,Tier 2,86914.0,37165.0,361941.0,87335.0,68.6,0.171,4,2,250656.0,24,Debt Consolidation,14.7,12118.0,0.139,,0,8.0,10.0,0,Yes,21,80.9,8.5,6.1,No,1,0,0,0,0,0,0,0,0,0
CUST00098,41,Male,Married,High School,Self-employed,Tier 1,23253.0,16690.0,47237.0,0.0,55.4,0.103,6,1,80990.0,24,Education,7.5,3645.0,0.157,821.0,0,29.0,9.1,1,Yes,20,91.9,9.3,9.3,No,0,0,0,0,0,0,0,0,0,0
CUST00099,38,Female,Single,Professional,Self-employed,Tier 2,61692.0,19640.0,146308.0,584754.0,40.0,0.899,8,1,353476.0,24,Medical,19.16,17846.0,0.289,608.0,0,8.0,5.4,4,No,14,85.2,2.4,2.1,No,0,0,1,0,0,0,0,0,0,0
CUST00100,36,Female,Single,Post Graduate,Salaried,Tier 2,103271.0,59137.0,195088.0,273181.0,42.7,0.299,8,0,115430.0,36,Medical,9.47,3696.0,0.036,758.0,0,6.0,6.8,2,Yes,26,88.4,11.9,5.9,No,0,0,0,0,1,1,0,0,0,0
CUST00101,24,Male,Married,Post Graduate,Salaried,Tier 1,191140.0,58416.0,291850.0,0.0,9.2,0.121,5,2,212827.0,12,Debt Consolidation,7.5,18464.0,0.097,,0,10.0,1.5,0,No,4,96.1,2.1,0.0,No,0,1,1,0,0,0,0,0,0,0
CUST00102,34,Male,Married,Post Graduate,Business,Tier 1,258652.0,111780.0,,0.0,29.0,0.092,5,4,220342.0,60,Debt Consolidation,11.63,4860.0,0.02,689.0,0,8.0,11.5,0,No,13,71.0,13.2,9.5,No,0,0,0,0,0,0,0,0,0,1
CUST00103,35,Female,Married,Post Graduate,Self-employed,Tier 1,63830.0,47844.0,80244.0,0.0,18.6,0.1,5,2,133745.0,24,Travel,7.5,6018.0,0.094,802.0,0,5.0,4.4,2,No,13,76.9,2.7,0.5,No,0,0,0,0,0,0,1,0,0,0
CUST00104,30,Female,Married,Graduate,Self-employed,Tier 3,63170.0,32230.0,192502.0,0.0,44.1,0.158,3,2,75968.0,36,Travel,13.91,2593.0,0.041,671.0,0,19.0,2.3,1,No,14,84.7,0.0,,Yes,0,0,0,1,1,0,0,0,1,0
CUST00105,36,Male,Married,High School,Salaried,Tier 3,41585.0,34951.0,74155.0,38226.0,34.0,0.137,3,0,199108.0,48,Travel,8.51,4909.0,0.118,743.0,0,12.0,11.3,0,Yes,22,95.4,12.7,11.3,No,0,0,0,1,1,0,0,0,0,0
CUST00106,42,Male,Single,Post Graduate,Salaried,Tier 1,77702.0,50430.0,95196.0,414788.0,62.9,0.523,4,4,271612.0,12,Business,8.13,23643.0,0.304,754.0,0,19.0,10.2,3,Yes,16,77.2,8.6,10.0,No,0,0,1,0,0,0,0,0,0,0
CUST00107,57,Male,Married,Post Graduate,Unemployed,Tier 2,24725.0,11865.0,-23929.0,17864.0,73.5,0.26,6,3,448411.0,48,Education,21.3,13958.0,0.565,480.0,1,52.0,30.8,2,Yes,23,89.3,3.8,2.2,Yes,0,0,1,0,0,0,0,0,0,0
CUST00108,40,Male,Married,Post Graduate,Self-employed,Tier 1,74677.0,48893.0,45639.0,0.0,32.9,0.122,5,3,79165.0,48,Medical,9.01,1970.0,0.026,782.0,0,9.0,8.2,2,Yes,19,96.5,13.8,8.2,No,1,0,1,0,1,0,0,0,1,1
CUST00109,41,Male,Married,Professional,Salaried,Tier 1,188252.0,61692.0,219337.0,112441.0,69.2,0.083,4,3,40000.0,60,Travel,10.17,1000.0,0.02,784.0,1,14.0,9.3,0,No,15,,0.0,3.2,No,1,0,0,0,1,0,0,0,0,0
CUST00110,37,Female,Married,Graduate,Self-employed,Tier 2,22612.0,17424.0,63459.0,42745.0,69.1,0.293,6,2,64325.0,12,Travel,15.04,5807.0,0.257,572.0,0,10.0,13.9,2,No,13,71.8,1.9,2.9,No,1,0,1,0,0,0,1,0,0,1
CUST00111,21,Female,Married,Graduate,Self-employed,Tier 2,63335.0,46086.0,96355.0,0.0,89.1,0.191,2,0,216647.0,12,Debt Consolidation,15.63,19619.0,0.31,628.0,0,18.0,0.0,3,Yes,19,75.3,4.7,,No,1,0,0,0,0,0,0,0,0,0
CUST00112,38,Male,Married,Professional,Salaried,Tier 1,230009.0,130842.0,207593.0,0.0,75.1,0.05,5,2,92960.0,12,Wedding,7.5,8065.0,0.035,827.0,0,5.0,4.3,2,Yes,27,84.7,3.3,3.0,No,1,0,1,1,0,0,0,1,1,1
CUST00113,39,Female,Single,Graduate,Business,Tier 3,118883.0,65220.0,,69995.0,74.8,0.101,7,2,326794.0,36,Wedding,10.26,10585.0,0.089,673.0,0,19.0,7.8,2,No,12,56.7,5.0,7.4,No,1,0,1,0,0,0,0,0,0,0
CUST00114,63,Female,Single,Graduate,Salaried,Tier 1,93020.0,53581.0,307951.0,145599.0,38.3,0.175,7,1,238142.0,36,Education,7.5,7408.0,0.08,874.0,0,28.0,32.1,2,No,17,95.3,5.3,9.5,No,0,0,1,1,0,0,0,1,1,0
CUST00115,36,Male,Single,Graduate,Self-employed,Tier 3,26473.0,26350.0,88972.0,0.0,55.8,0.094,8,2,432788.0,12,Home Renovation,7.5,37548.0,1.25,786.0,0,20.0,10.9,2,No,9,85.3,2.3,,No,1,1,0,1,0,0,0,0,1,0
CUST00116,41,Male,Single,Graduate,Salaried,Tier 2,86902.0,45675.0,342849.0,72552.0,66.1,0.151,8,2,550011.0,48,Home Renovation,11.13,14250.0,0.164,666.0,0,6.0,18.6,3,Yes,22,76.0,9.0,7.2,No,0,1,1,1,0,0,0,0,1,0
CUST00117,38,Male,Single,Post Graduate,Salaried,Tier 1,171991.0,52789.0,338594.0,156871.0,25.1,0.11,3,1,124886.0,36,Education,7.5,3885.0,0.023,742.0,0,4.0,15.6,1,Yes,24,87.8,18.5,13.9,No,1,0,0,0,1,0,0,0,0,1
CUST00118,26,Female,Single,Graduate,Business,Tier 2,49689.0,28157.0,66463.0,585862.0,53.3,1.025,8,2,178603.0,24,Debt Consolidation,21.83,9251.0,0.186,584.0,1,55.0,4.1,2,No,11,80.1,9.7,4.0,No,0,1,0,0,0,0,0,0,0,0
CUST00119,49,Male,Married,Graduate,Self-employed,Tier 1,71519.0,40045.0,215907.0,117860.0,40.1,0.174,5,1,227398.0,24,Education,12.27,10733.0,0.15,675.0,2,40.0,22.2,0,No,10,68.4,19.9,19.7,Yes,0,0,0,0,1,0,0,1,1,0
CUST00120,46,Female,Divorced,Graduate,Business,Tier 1,70706.0,39636.0,153012.0,27108.0,79.8,0.183,5,3,268663.0,36,Business,16.22,9475.0,0.134,573.0,0,21.0,13.8,1,No,9,99.5,14.1,10.8,No,1,0,0,0,1,0,0,1,0,0
CUST00121,46,Male,Married,Graduate,Salaried,Tier 1,48530.0,39235.0,47673.0,0.0,86.8,0.173,6,7,272745.0,48,Debt Consolidation,17.77,7979.0,0.164,589.0,0,40.0,8.5,2,Yes,15,89.5,9.6,,No,1,1,1,0,0,1,0,1,0,0
CUST00122,29,Male,Married,Post Graduate,,Tier 2,20089.0,11999.0,70514.0,85472.0,43.0,0.372,7,1,254828.0,24,Debt Consolidation,17.29,12635.0,0.629,605.0,1,16.0,7.1,1,Yes,26,68.4,1.8,0.3,Yes,0,0,1,0,1,0,0,0,0,0
CUST00123,52,Male,Married,High School,Salaried,Tier 1,56946.0,36489.0,91606.0,881316.0,80.2,1.35,3,4,283028.0,48,Medical,15.63,7968.0,0.14,751.0,0,10.0,25.7,2,Yes,21,84.0,15.3,7.8,No,1,0,1,1,0,0,0,0,0,0
CUST00124,24,Male,Married,High School,Self-employed,Tier 2,23045.0,27466.0,-60000.0,288063.0,45.3,1.209,4,1,243759.0,24,Business,21.36,12569.0,0.545,629.0,0,16.0,2.0,0,Yes,18,76.2,0.0,2.0,Yes,0,0,0,0,1,1,0,1,0,0
CUST00125,44,Female,Married,High School,Business,Tier 1,34049.0,22496.0,-4734.0,330762.0,35.1,0.838,9,1,450513.0,48,Vehicle,16.93,12983.0,0.381,611.0,0,39.0,21.1,3,Yes,25,74.9,1.3,7.5,Yes,1,0,1,0,0,0,0,0,0,1
CUST00126,60,Female,Single,Professional,Salaried,Tier 1,60471.0,39282.0,101818.0,122488.0,74.4,0.196,5,2,506749.0,12,Home Renovation,7.5,43964.0,0.727,854.0,0,6.0,35.0,1,No,12,91.6,9.0,8.8,No,0,1,1,0,1,0,0,0,0,1
CUST00127,28,Male,Married,Graduate,Salaried,Tier 3,55670.0,42394.0,134259.0,567520.0,78.9,0.955,5,4,482034.0,36,Business,14.42,16573.0,0.298,728.0,0,2.0,4.9,0,Yes,17,62.1,3.1,0.0,Yes,1,0,0,1,0,0,0,0,0,0
CUST00128,32,Female,Married,Professional,Unemployed,Tier 3,,6000.0,,0.0,53.1,0.082,5,2,98509.0,12,Travel,14.77,8881.0,0.74,575.0,0,13.0,5.8,1,Yes,19,72.6,9.8,0.9,No,0,1,0,0,0,1,0,0,0,0
CUST00129,39,Female,Married,Graduate,Unemployed,Tier 1,12000.0,12819.0,34044.0,72562.0,94.9,0.721,6,1,552622.0,24,Business,20.24,28191.0,1.25,528.0,1,33.0,14.4,0,No,13,76.1,1.7,0.3,Yes,0,0,0,0,0,0,0,0,0,0
CUST00130,33,Male,Single,Graduate,Business,Tier 2,140328.0,59350.0,516853.0,90263.0,40.4,0.204,4,3,632902.0,36,Business,8.56,19997.0,0.143,742.0,0,8.0,9.2,2,No,13,83.8,13.1,9.9,No,1,0,1,1,1,0,0,0,0,0
CUST00131,22,Female,Married,Post Graduate,Salaried,Tier 2,39612.0,27394.0,158958.0,0.0,55.2,0.058,5,5,168480.0,36,Debt Consolidation,7.5,5241.0,0.132,897.0,0,4.0,0.8,0,Yes,28,100.0,2.3,0.9,No,1,1,0,1,1,0,0,0,0,0
CUST00132,39,Male,Single,High School,Salaried,Tier 1,47689.0,33096.0,156527.0,88085.0,13.4,0.198,6,1,485882.0,48,Business,8.24,11917.0,0.25,803.0,0,5.0,8.4,2,Yes,27,68.3,8.7,3.7,No,0,0,1,1,1,1,0,0,0,0
CUST00133,27,Male,Single,Graduate,Salaried,Tier 1,112971.0,48663.0,306587.0,33472.0,62.3,0.054,3,1,117432.0,24,Education,8.61,5344.0,0.047,709.0,0,4.0,3.9,1,Yes,14,85.1,0.0,,Yes,1,0,1,0,1,0,0,0,1,0
CUST00134,43,Male,Married,Graduate,Salaried,Tier 3,21074.0,11465.0,74766.0,222456.0,73.7,0.935,7,2,300506.0,48,Home Renovation,13.12,8080.0,0.383,737.0,0,6.0,8.6,0,Yes,22,95.1,8.5,7.3,No,0,0,1,0,0,0,0,0,0,0
CUST00135,29,Female,Married,Graduate,Salaried,Tier 2,25684.0,17632.0,74835.0,0.0,70.3,0.083,8,2,40000.0,36,Travel,7.5,1244.0,0.048,827.0,0,8.0,7.1,0,Yes,26,97.4,0.0,2.0,No,1,0,1,0,0,0,0,0,0,1
CUST00136,53,Male,Married,Graduate,Salaried,Tier 3,32825.0,20729.0,59306.0,41012.0,45.4,0.177,5,2,576995.0,36,Debt Consolidation,7.5,17948.0,0.547,856.0,0,1.0,18.5,1,No,10,84.4,22.5,23.4,Yes,0,0,1,0,0,0,1,0,1,0
CUST00137,30,Female,Married,High School,Salaried,Tier 2,75024.0,50223.0,207672.0,0.0,19.2,0.083,3,5,336070.0,48,Debt Consolidation,12.4,8916.0,0.119,744.0,0,6.0,8.3,3,No,16,92.8,0.0,0.0,No,1,0,0,0,1,0,0,0,1,0
CUST00138,35,Female,Married,High School,Salaried,Tier 2,43693.0,27617.0,48851.0,130557.0,68.1,0.29,4,0,463865.0,6,Education,15.72,80894.0,1.25,628.0,2,69.0,12.5,0,Yes,22,96.3,3.5,4.4,Yes,0,0,0,0,0,0,0,0,0,0
CUST00139,46,Male,Married,Graduate,Self-employed,Tier 2,48740.0,30425.0,189335.0,149026.0,30.2,0.309,6,1,222648.0,12,Business,12.36,19820.0,0.407,720.0,0,9.0,20.9,0,Yes,26,83.1,10.5,9.9,No,0,0,0,0,1,0,0,0,0,1
CUST00140,26,Male,Single,Post Graduate,Salaried,Tier 2,58787.0,38983.0,34954.0,22481.0,92.0,0.16,4,0,395225.0,6,Business,9.57,67722.0,1.152,799.0,0,10.0,3.3,1,Yes,19,95.2,3.4,0.8,No,0,0,0,0,1,1,0,1,1,0
CUST00141,40,Male,Single,High School,Business,Tier 2,70093.0,34055.0,277503.0,367636.0,69.7,0.485,6,3,143367.0,36,Debt Consolidation,9.57,4597.0,0.066,761.0,0,21.0,14.0,3,No,11,80.4,17.6,8.2,No,0,0,0,1,1,0,0,1,1,0
CUST00142,51,Female,Married,Graduate,Salaried,Tier 1,149514.0,77414.0,472776.0,329751.0,80.5,0.323,4,2,152723.0,12,Debt Consolidation,8.18,13298.0,0.089,746.0,0,7.0,20.4,3,Yes,18,90.5,20.3,14.7,No,0,0,0,0,1,0,0,0,0,0
CUST00143,22,Male,Married,High School,Salaried,Tier 2,228219.0,121681.0,285734.0,109457.0,46.5,0.122,7,1,326161.0,24,Home Renovation,10.13,15070.0,0.066,703.0,0,6.0,0.3,2,Yes,13,93.6,3.8,0.4,No,0,0,0,0,1,0,0,1,0,0
CUST00144,40,Female,Single,Graduate,Self-employed,Tier 2,45128.0,31544.0,96317.0,0.0,79.1,0.114,5,1,252859.0,36,Home Renovation,7.5,7865.0,0.174,,0,9.0,12.8,0,Yes,14,80.5,0.0,3.0,Yes,1,0,0,0,0,0,0,0,0,0
CUST00145,41,Male,Single,Graduate,Salaried,Tier 1,157456.0,100487.0,406110.0,114520.0,54.3,0.22,3,1,87524.0,36,Travel,9.28,2795.0,0.02,722.0,0,7.0,7.4,0,Yes,20,100.0,5.2,7.6,No,1,0,0,1,0,0,0,0,0,0
CUST00146,46,Male,Married,Post Graduate,Salaried,Tier 2,119821.0,46075.0,,390718.0,29.2,0.315,4,3,502902.0,36,Debt Consolidation,16.68,17850.0,0.149,632.0,0,15.0,17.9,2,Yes,22,82.9,10.8,9.0,No,1,0,1,1,0,0,0,0,0,0
CUST00147,26,Male,Married,Post Graduate,Self-employed,Tier 3,,23505.0,36665.0,0.0,68.7,0.206,4,1,771252.0,6,Debt Consolidation,18.57,135593.0,1.25,594.0,1,32.0,3.8,2,Yes,23,75.5,6.4,0.0,No,0,0,0,0,0,0,0,0,0,0
CUST00148,25,Male,Married,Graduate,Salaried,Tier 3,13785.0,15303.0,-60000.0,233650.0,67.4,1.35,6,0,99562.0,24,Vehicle,23.83,5256.0,0.381,560.0,2,38.0,2.7,2,Yes,20,72.1,0.6,0.0,Yes,1,0,1,0,0,0,0,0,0,1
CUST00149,43,Female,Married,High School,Business,Tier 3,34273.0,21251.0,73150.0,225774.0,61.3,0.583,5,3,137196.0,12,Education,12.34,12212.0,0.356,685.0,0,11.0,20.6,2,Yes,25,90.7,18.3,14.9,No,1,1,0,0,0,0,0,0,1,0
CUST00150,41,Female,Single,High School,Self-employed,Tier 1,38045.0,7523.0,205834.0,0.0,65.8,0.046,6,1,47828.0,48,Medical,7.5,1156.0,0.03,864.0,0,7.0,8.4,2,Yes,27,92.7,4.9,8.6,No,0,0,0,0,0,0,0,0,0,0
CUST00151,41,Male,Married,Professional,,Tier 1,120155.0,70422.0,328124.0,0.0,46.9,0.106,9,3,142897.0,12,Medical,8.76,12481.0,0.104,724.0,0,10.0,14.3,2,Yes,19,89.0,3.9,5.9,No,1,0,0,0,0,0,0,0,0,0
CUST00152,41,Male,Married,Graduate,Salaried,Tier 1,61024.0,19625.0,245603.0,0.0,83.6,0.198,6,3,222680.0,60,Business,7.5,4462.0,0.073,791.0,0,18.0,10.1,2,No,7,93.2,4.8,4.4,No,1,0,0,0,0,0,0,0,1,1
CUST00153,31,Male,Single,High School,Business,Tier 2,37746.0,23806.0,80097.0,0.0,20.3,0.203,6,5,174850.0,60,Travel,12.93,3972.0,0.105,661.0,0,35.0,4.5,3,No,6,82.0,0.0,2.1,No,1,1,0,0,0,1,0,0,1,0
CUST00154,40,Male,Married,High School,Self-employed,Tier 3,95636.0,54032.0,241696.0,129191.0,49.1,0.198,10,4,141300.0,48,Education,12.38,3747.0,0.039,601.0,0,14.0,10.3,2,No,9,79.5,7.8,,No,0,0,1,0,1,1,0,0,0,0
CUST00155,41,Male,Married,Graduate,Business,Tier 3,111069.0,85076.0,193787.0,0.0,53.8,0.064,10,5,310089.0,36,Wedding,7.76,9683.0,0.087,773.0,0,19.0,18.9,0,No,16,87.3,7.6,2.3,No,0,0,1,1,1,0,0,0,0,0
CUST00156,31,Female,Married,High School,Business,Tier 3,13869.0,8668.0,21800.0,168096.0,37.9,1.041,5,4,153455.0,48,Wedding,20.69,4726.0,0.341,575.0,0,32.0,7.2,4,Yes,29,78.2,10.9,6.5,Yes,1,0,1,0,1,0,0,0,0,0
CUST00157,57,Female,Single,Post Graduate,Salaried,Tier 1,71103.0,30002.0,110415.0,0.0,86.1,0.188,6,4,104492.0,60,Travel,11.92,2320.0,0.033,699.0,0,6.0,25.5,5,Yes,17,87.2,9.5,14.5,No,1,0,0,0,0,0,0,0,0,0
CUST00158,43,Male,Divorced,Graduate,Salaried,Tier 1,96244.0,52044.0,253929.0,54142.0,29.6,0.156,6,2,157140.0,48,Vehicle,11.23,4079.0,0.042,,0,3.0,12.2,2,Yes,17,97.7,3.7,2.7,No,0,0,0,0,0,0,0,0,0,0
CUST00159,26,Female,Married,Graduate,Self-employed,Tier 3,83471.0,53618.0,136196.0,0.0,112.8,0.167,2,1,199618.0,24,Business,17.16,9885.0,0.118,588.0,2,46.0,2.6,1,Yes,15,76.2,0.0,,Yes,0,0,0,0,1,0,0,0,0,0
CUST00160,45,Male,Married,Graduate,Salaried,Tier 3,36897.0,19657.0,53661.0,84595.0,65.3,0.291,4,1,433347.0,36,Home Renovation,7.5,13480.0,0.365,835.0,0,3.0,13.8,1,Yes,23,78.9,5.7,6.8,No,0,0,0,0,0,0,0,1,0,0
CUST00161,28,Male,Single,Graduate,Self-employed,Tier 2,43489.0,15647.0,128682.0,0.0,60.8,0.02,8,4,474329.15568299766,36,Wedding,11.2,5548.0,0.128,649.0,0,10.0,5.1,2,Yes,19,65.8,0.0,0.5,No,0,0,0,1,0,0,0,0,0,0
CUST00162,46,Male,Married,Graduate,Business,Tier 2,69494.0,22951.0,94643.0,239536.0,10.4,0.32,3,3,299100.0,48,Business,9.14,7463.0,0.107,758.0,0,9.0,11.2,0,Yes,21,91.1,16.9,12.6,No,1,0,1,1,0,0,0,0,0,0
CUST00163,50,Male,Married,Post Graduate,Self-employed,Tier 2,85955.0,53770.0,,161721.0,34.8,0.206,4,3,381183.0,6,Education,7.5,64927.0,0.755,751.0,0,3.0,13.6,0,Yes,20,88.2,14.0,7.7,No,0,0,1,0,0,0,0,0,1,1
CUST00164,30,Male,Married,Graduate,Salaried,Tier 2,24362.0,19515.0,,73952.0,67.3,0.271,5,2,396154.0,24,Home Renovation,7.98,17913.0,0.735,721.0,0,7.0,7.6,1,No,18,99.7,0.0,0.6,No,1,0,0,0,0,0,0,0,0,0
CUST00165,48,Male,Married,Graduate,Self-employed,Tier 1,19391.0,8829.0,-40344.0,199262.0,87.6,1.091,5,3,77922.0,48,Wedding,15.2,2177.0,0.112,667.0,0,4.0,21.6,0,No,17,86.5,2.4,5.5,No,0,0,1,0,1,0,0,0,0,0
CUST00166,42,Male,Married,Post Graduate,Salaried,Tier 2,137883.0,98989.0,215399.0,71929.0,85.7,0.302,6,2,191644.0,36,Wedding,19.44,7068.0,0.051,549.0,1,31.0,17.2,5,No,8,78.4,6.3,3.4,Yes,0,0,1,0,0,0,0,0,1,1
CUST00167,46,Male,Single,High School,Self-employed,Tier 2,22152.0,15507.0,-60000.0,115397.0,71.6,0.564,5,4,204909.0,36,Business,19.09,7520.0,0.339,582.0,1,37.0,20.5,2,No,9,68.6,8.5,7.5,Yes,0,0,0,0,1,0,0,0,0,0
CUST00168,57,Female,Married,Graduate,Self-employed,Tier 1,188809.0,71122.0,508539.0,55808.0,65.1,0.045,5,2,163852.0,12,Wedding,9.34,14355.0,0.076,694.0,0,21.0,18.8,1,No,14,96.7,22.5,21.1,No,1,0,0,0,1,0,0,1,0,0
CUST00169,36,Female,Single,Graduate,Salaried,Tier 3,28909.0,17866.0,-19931.0,0.0,53.1,0.076,5,1,723427.0,36,Education,7.5,22503.0,0.778,763.0,0,5.0,9.1,1,Yes,18,91.4,10.3,11.0,No,1,0,0,0,1,0,0,0,1,1
CUST00170,30,Male,Single,Post Graduate,Salaried,Tier 1,74963.0,47159.0,144395.0,21932.0,32.9,0.087,9,3,339478.0,60,Wedding,17.13,8461.0,0.113,584.0,2,62.0,2.4,2,No,18,73.7,4.0,0.1,Yes,0,0,0,0,1,0,0,0,0,0
CUST00171,29,Male,Married,High School,Business,Tier 2,63015.0,27036.0,301655.0,150672.0,46.7,0.36,3,1,190819.0,48,Business,19.53,5759.0,0.091,502.0,0,36.0,5.2,1,Yes,16,74.9,0.7,4.3,No,0,0,0,0,1,0,1,0,1,0
CUST00172,30,Male,Single,Graduate,Salaried,Tier 2,17549.0,19787.0,25409.0,306250.0,49.9,1.35,5,1,342761.0,48,Medical,15.66,9654.0,0.55,,0,16.0,3.3,2,Yes,16,67.5,6.1,1.7,Yes,0,0,1,0,0,0,0,0,1,0
CUST00173,37,Female,Divorced,High School,Salaried,Tier 2,213686.0,129997.0,563310.0,0.0,66.4,0.152,5,1,123481.0,48,Medical,11.42,3217.0,0.02,732.0,0,2.0,8.1,0,Yes,23,90.6,5.9,4.4,No,1,0,0,1,0,0,0,0,0,0
CUST00174,41,Female,Married,High School,Business,Tier 1,49686.0,23056.0,253614.0,260856.0,13.8,0.526,5,1,148131.0,36,Travel,14.94,5131.0,0.103,717.0,0,10.0,17.2,1,Yes,13,82.7,8.4,7.3,No,1,0,1,0,0,0,0,0,0,0
CUST00175,41,Male,Married,Post Graduate,Business,Tier 2,50743.0,32343.0,118233.0,89878.0,62.5,0.182,4,2,137804.0,36,Travel,9.68,4426.0,0.087,727.0,0,13.0,10.1,3,No,11,83.4,13.6,5.2,No,0,0,1,0,1,0,1,0,0,0
CUST00176,46,Male,Married,Graduate,Self-employed,Tier 1,30931.0,14712.0,3382.0,151521.0,90.0,0.604,6,3,266014.0,36,Business,12.45,8893.0,0.288,695.0,0,2.0,14.7,1,Yes,26,90.3,8.0,6.2,No,1,0,1,0,1,0,0,0,0,0
CUST00177,38,Male,Married,Post Graduate,Salaried,Tier 2,84383.0,55182.0,133575.0,59660.0,27.6,0.154,5,1,174905.0,24,Education,7.5,7871.0,0.093,,1,30.0,8.0,3,Yes,24,93.4,14.4,,No,1,0,0,0,1,0,0,0,0,0
CUST00178,53,Male,Single,Graduate,Unemployed,Tier 1,27576.0,12093.0,28324.0,211682.0,36.9,0.672,4,1,139273.0,48,Education,18.35,4117.0,0.149,568.0,0,8.0,26.3,3,Yes,20,83.6,0.8,1.3,Yes,0,0,1,0,1,0,0,0,1,0
CUST00179,35,Female,Married,Graduate,Business,Tier 1,42456.0,14226.0,109900.0,64712.0,46.2,0.276,4,2,180193.0,48,Wedding,12.98,4832.0,0.114,667.0,0,7.0,6.0,0,Yes,21,88.1,2.0,2.1,No,1,1,0,0,0,1,1,1,0,0
CUST00180,65,Female,Single,Post Graduate,Self-employed,Tier 3,23030.0,21316.0,21418.0,40658.0,70.8,0.191,2,2,338820.0,24,Business,7.5,15247.0,0.662,775.0,0,17.0,11.2,0,Yes,22,81.8,18.9,11.2,Yes,1,1,0,0,0,1,1,1,0,0
CUST00181,44,Male,Married,Graduate,Self-employed,Tier 2,87474.0,39264.0,113490.0,0.0,49.7,0.106,6,4,800260.0,12,Business,17.05,73007.0,0.835,561.0,1,34.0,8.3,1,Yes,20,69.0,8.7,1.8,No,0,0,0,0,0,0,0,1,0,0
CUST00182,29,Male,Married,High School,Salaried,Tier 1,36995.0,26335.0,102598.0,0.0,60.4,0.136,5,2,254695.0,36,Education,7.5,7923.0,0.214,750.0,0,17.0,7.3,1,No,9,71.0,1.2,0.4,No,1,0,0,0,0,0,0,1,1,1
CUST00183,27,Male,Married,Graduate,Salaried,Tier 3,18039.0,10527.0,-70791.0,52556.0,67.6,0.373,4,2,175018.0,24,Education,7.5,7876.0,0.437,854.0,0,7.0,2.6,0,Yes,21,83.1,10.7,0.7,No,1,0,1,0,0,0,1,0,1,0
CUST00184,43,Male,Single,Graduate,Salaried,Tier 1,62710.0,40777.0,157042.0,270601.0,23.1,0.407,3,4,608435.0,24,Wedding,10.74,28284.0,0.451,724.0,0,1.0,8.5,1,Yes,17,90.7,10.5,11.1,No,0,1,0,0,0,0,0,0,0,0
CUST00185,36,Female,Single,Graduate,Salaried,Tier 1,54540.0,32646.0,119554.0,0.0,71.3,0.09,6,0,54147.0,60,Education,11.23,1184.0,0.022,614.0,0,10.0,8.6,1,Yes,31,86.7,5.4,1.8,No,1,0,1,0,1,0,0,0,0,0
CUST00186,45,Male,Married,Professional,Self-employed,Tier 1,248975.0,129203.0,589124.0,226840.0,47.5,0.111,6,1,204620.0,24,Wedding,14.49,9872.0,0.04,588.0,0,23.0,10.1,2,No,9,75.9,5.6,,No,0,0,1,0,1,0,0,0,0,0
CUST00187,43,Male,Single,Post Graduate,Salaried,Tier 2,51894.0,37311.0,65092.0,100307.0,19.0,0.187,4,2,268353.0,12,Home Renovation,9.59,23541.0,0.454,765.0,1,20.0,11.5,5,No,13,81.7,3.4,4.6,No,0,0,0,1,0,0,0,0,1,0
CUST00188,37,Male,Married,Professional,Business,Tier 2,80733.0,41026.0,296880.0,0.0,54.8,0.111,4,1,201421.0,36,Wedding,14.38,6921.0,0.086,647.0,0,20.0,6.0,0,No,14,94.7,7.9,4.8,No,0,0,1,0,0,0,0,0,0,0
CUST00189,30,Female,Married,Professional,Self-employed,Tier 1,96114.0,64350.0,180033.0,61778.0,19.2,0.116,7,0,327332.0,60,Wedding,9.06,6804.0,0.071,787.0,0,14.0,7.8,2,No,12,76.1,0.9,2.4,No,0,1,0,1,0,0,0,0,0,0
